!   Filename:    atl008s.dgn
!   Date:        11/15/2016  8:24:47 AM
!   9900    33 10 13.0000  084 47 11.0000
!   9901    00 00 00.0000  084 47 11.0000
!   9902    34 10 13.0000  000 00 00.0000
!   9903    32 10 13.0000  000 00 00.0000
!   9904    00 00 00.0000  000 00 00.0000
!   9905    00 00 00.0000  000 00 00.0000
!   9906    00 00 00.0000  000 00 00.0000
!   9907    00 00 00.0000  000 00 00.0000
!   9908    00 00 00.0000  000 00 00.0000
!   9909    400000
LINE !
GP 30 10 32.4636  082 26 19.2718  !
GP 30 01 30.4390  082 26 32.6017  !
LINE !
GP 30 09 56.0368  081 56 47.9400  !
GP 30 00 54.1475  081 57 04.0576  !
LINE !
GP 30 09 29.8218  081 38 23.3672  !
GP 30 00 28.0298  081 38 41.2214  !
LINE !
GP 30 04 38.7396  083 14 09.8024  !
GP 30 04 38.2131  083 13 27.1064  !
LINE !
GP 30 05 13.9227  083 13 24.2740  !
GP 30 05 14.4772  083 14 09.2219  !
GP 30 04 03.5605  083 14 10.3737  !
LINE !
GP 30 05 12.9981  083 12 10.1106  !
GP 30 05 13.5692  083 12 55.8072  !
GP 30 04 02.6530  083 12 56.9741  !
GP 30 04 02.0727  083 12 10.5380  !
LINE !
GP 30 04 37.8319  083 12 56.3953  !
GP 30 04 37.2797  083 12 12.2016  !
LINE !
GP 30 04 01.7147  083 11 42.0772  !
GP 30 05 12.6305  083 11 40.8948  !
GP 30 05 12.2135  083 11 07.9336  !
GP 30 05 10.9826  083 10 58.9630  !
GP 30 05 09.2599  083 10 55.2456  !
GP 30 05 05.2749  083 10 49.3185  !
GP 30 04 59.0181  083 10 40.4328  !
GP 30 04 51.6826  083 10 34.5626  !
GP 30 04 46.0796  083 10 33.1587  !
GP 30 04 27.6528  083 10 33.4696  !
GP 30 04 22.6464  083 10 35.0524  !
GP 30 04 16.0031  083 10 39.6593  !
GP 30 04 12.1611  083 10 44.9681  !
GP 30 04 07.2024  083 10 50.2955  !
GP 30 04 03.3889  083 10 57.8509  !
GP 30 04 01.8279  083 11 06.8666  !
GP 30 04 01.3360  083 11 12.1187  !
GP 30 04 01.7147  083 11 42.0772  !
LINE !
GP 30 05 10.7838  083 09 16.3160  !
GP 30 05 11.3725  083 10 02.0116  !
GP 30 04 00.4573  083 10 03.2144  !
GP 30 03 59.8593  083 09 16.7793  !
LINE !
GP 30 04 35.6357  083 10 02.6179  !
GP 30 04 35.0665  083 09 18.4251  !
LINE !
GP 30 04 34.3173  083 08 20.7501  !
GP 30 03 58.6982  083 07 47.6545  !
LINE !
GP 30 03 59.4904  083 08 48.3192  !
GP 30 05 10.4051  083 08 47.1009  !
GP 30 05 09.9168  083 08 09.6458  !
GP 30 05 08.7608  083 08 06.6688  !
GP 30 05 06.4390  083 07 59.9656  !
GP 30 05 00.7668  083 07 53.3206  !
GP 30 04 55.1437  083 07 50.4211  !
GP 30 04 48.4431  083 07 50.5374  !
GP 30 04 42.8986  083 07 53.6304  !
GP 30 04 37.4032  083 08 00.4685  !
GP 30 04 35.2579  083 08 07.2483  !
GP 30 04 34.1803  083 08 10.2638  !
GP 30 04 34.6685  083 08 47.7149  !
LINE !
GP 30 03 58.3040  083 07 17.6968  !
GP 30 05 08.6725  083 06 35.2598  !
GP 30 03 57.2397  083 05 57.5606  !
LINE !
GP 30 04 21.0194  083 07 03.8158  !
GP 30 04 20.3031  083 06 09.8888  !
LINE !
GP 30 05 07.7315  083 05 24.8456  !
GP 30 03 56.8181  083 05 26.1055  !
GP 30 03 56.3235  083 04 49.4080  !
LINE !
GP 30 03 54.9969  083 03 12.0483  !
GP 30 05 05.3416  083 02 29.5619  !
GP 30 03 53.8894  083 01 51.9146  !
LINE !
GP 30 04 17.7046  083 02 58.1513  !
GP 30 04 16.9591  083 02 04.2260  !
LINE !
GP 30 05 04.3626  083 01 19.1500  !
GP 30 03 52.9469  083 00 44.5132  !
GP 30 05 03.3726  083 00 08.7387  !
LINE !
GP 30 03 52.0157  082 59 38.6102  !
GP 30 05 02.9267  082 59 37.2786  !
LINE !
GP 30 03 51.4716  082 59 00.4166  !
GP 30 05 01.7918  082 58 17.8798  !
GP 30 03 50.3197  082 57 40.2858  !
LINE !
GP 30 04 14.1712  082 58 46.5034  !
GP 30 04 13.3960  082 57 52.5800  !
LINE !
GP 30 05 00.7737  082 57 07.4703  !
GP 30 04 59.9866  082 56 13.5401  !
LINE !
GP 30 05 00.3919  082 56 41.2542  !
GP 30 03 49.4821  082 56 42.6220  !
LINE !
GP 30 03 48.6151  082 55 43.4611  !
GP 30 04 59.5244  082 55 42.0810  !
LINE !
GP 30 04 58.1585  082 54 09.9516  !
GP 30 04 58.3596  082 54 23.4339  !
GP 30 04 57.9016  082 54 30.1860  !
GP 30 04 53.0770  082 54 43.7670  !
GP 30 04 43.7742  082 54 56.6861  !
GP 30 04 36.5824  082 55 01.3222  !
GP 30 04 27.6822  082 55 03.7440  !
GP 30 04 20.4238  082 55 03.8861  !
GP 30 04 13.7015  082 55 02.5194  !
GP 30 04 06.3877  082 54 58.9170  !
GP 30 03 57.3321  082 54 50.8542  !
GP 30 03 54.4960  082 54 47.9135  !
GP 30 03 51.0570  082 54 41.9882  !
GP 30 03 47.5177  082 54 29.3233  !
GP 30 03 47.2833  082 54 13.5972  !
GP 30 03 48.2882  082 54 06.0866  !
GP 30 03 50.4097  082 53 58.5538  !
GP 30 03 52.0175  082 53 54.0275  !
GP 30 03 56.3720  082 53 46.4504  !
GP 30 04 02.9710  082 53 39.5777  !
GP 30 04 07.4040  082 53 37.2425  !
GP 30 04 15.7453  082 53 34.8297  !
GP 30 04 29.1453  082 53 34.5639  !
GP 30 04 42.6465  082 53 41.0389  !
GP 30 04 47.1805  082 53 45.4443  !
GP 30 04 51.1674  082 53 50.6099  !
GP 30 04 54.0375  082 53 55.7977  !
GP 30 04 54.6183  082 53 57.2846  !
GP 30 04 58.1585  082 54 09.9516  !
LINE !
GP 30 03 46.2503  082 53 04.7024  !
GP 30 04 57.1586  082 53 03.2896  !
GP 30 03 44.9672  082 51 40.0826  !
GP 30 04 55.8748  082 51 38.6523  !
LINE !
GP 30 03 43.4716  082 50 02.7336  !
GP 30 04 53.7391  082 49 20.0892  !
GP 30 03 42.2250  082 48 42.6090  !
LINE !
GP 30 04 06.1540  082 49 48.7856  !
GP 30 04 05.3150  082 48 54.8664  !
LINE !
GP 30 03 41.7318  082 48 11.1585  !
GP 30 04 52.6378  082 48 09.6852  !
GP 30 04 52.1185  082 47 36.7304  !
GP 30 04 50.8599  082 47 27.7661  !
GP 30 04 49.1257  082 47 24.0563  !
GP 30 04 45.1227  082 47 18.1464  !
GP 30 04 38.8388  082 47 09.2877  !
GP 30 04 31.4858  082 47 03.4484  !
GP 30 04 25.8789  082 47 02.0677  !
GP 30 04 07.4546  082 47 02.4542  !
GP 30 04 02.4536  082 47 04.0573  !
GP 30 03 55.8251  082 47 08.6909  !
GP 30 03 52.0000  082 47 14.0146  !
GP 30 03 47.0582  082 47 19.3616  !
GP 30 03 43.2685  082 47 26.9316  !
GP 30 03 41.7356  082 47 35.9524  !
GP 30 03 41.2600  082 47 41.2057  !
GP 30 03 41.7318  082 48 11.1585  !
LINE !
GP 30 03 40.1676  082 46 32.3150  !
GP 30 04 50.6663  082 46 05.3566  !
GP 30 03 39.2572  082 45 35.4058  !
GP 30 04 49.7402  082 45 07.6870  !
GP 30 03 38.3882  082 44 41.4922  !
LINE !
GP 30 03 37.8783  082 44 10.0429  !
GP 30 04 48.7825  082 44 08.5199  !
LINE !
GP 30 03 37.2440  082 43 31.1058  !
GP 30 04 48.1479  082 43 29.5748  !
GP 30 03 35.8542  082 42 06.4934  !
GP 30 04 46.7574  082 42 04.9450  !
LINE !
GP 30 03 35.3460  082 41 35.7936  !
GP 30 04 46.2490  082 41 34.2389  !
LINE !
GP 30 04 37.6420  082 40 13.5161  !
GP 30 04 43.3379  082 40 20.1325  !
GP 30 04 43.9213  082 40 21.6180  !
GP 30 04 45.2008  082 40 31.3292  !
GP 30 04 44.2220  082 40 39.5920  !
GP 30 04 42.0639  082 40 44.1349  !
GP 30 04 39.3475  082 40 48.6899  !
GP 30 04 34.3854  082 40 52.5453  !
GP 30 04 21.5447  082 40 52.8285  !
GP 30 04 16.4452  082 40 48.4461  !
GP 30 04 14.1620  082 40 45.5000  !
GP 30 04 10.6246  082 40 34.3412  !
GP 30 04 07.6201  082 40 21.6727  !
GP 30 04 04.1198  082 40 12.7609  !
GP 30 04 00.7198  082 40 09.8399  !
GP 30 03 52.8787  082 40 08.5156  !
GP 30 03 45.6461  082 40 10.1741  !
GP 30 03 41.2426  082 40 14.0170  !
GP 30 03 39.0723  082 40 17.8104  !
GP 30 03 37.4476  082 40 20.8426  !
GP 30 03 35.8354  082 40 24.6235  !
GP 30 03 34.2984  082 40 32.8970  !
GP 30 03 34.3735  082 40 37.3896  !
GP 30 03 35.5652  082 40 41.8575  !
GP 30 03 37.8984  082 40 47.7984  !
GP 30 03 40.1940  082 40 51.4930  !
GP 30 03 44.7477  082 40 56.6361  !
LINE !
GP 30 04 44.2703  082 39 35.9094  !
GP 30 04 43.3584  082 38 41.9878  !
LINE !
GP 30 04 43.8278  082 39 09.6975  !
GP 30 03 32.9261  082 39 11.2820  !
LINE !
GP 30 04 06.6336  082 37 44.3810  !
GP 30 03 30.8850  082 37 11.4822  !
LINE !
GP 30 03 31.9223  082 38 12.1306  !
GP 30 04 42.8235  082 38 10.5338  !
GP 30 04 42.1839  082 37 33.0888  !
GP 30 04 41.0160  082 37 30.1185  !
GP 30 04 38.6674  082 37 23.4290  !
GP 30 04 32.9691  082 37 16.8157  !
GP 30 04 27.3349  082 37 13.9468  !
GP 30 04 20.6356  082 37 14.0988  !
GP 30 04 15.1043  082 37 17.2209  !
GP 30 04 09.6371  082 37 24.0869  !
GP 30 04 07.5195  082 37 30.8769  !
GP 30 04 06.4542  082 37 33.8975  !
GP 30 04 07.0937  082 38 11.3386  !
LINE !
GP 30 03 30.3699  082 36 41.5326  !
GP 30 04 40.5584  082 35 58.7283  !
GP 30 03 28.9820  082 35 21.4183  !
LINE !
GP 30 03 53.0264  082 36 27.5331  !
GP 30 03 52.0924  082 35 33.6208  !
LINE !
GP 30 04 39.3330  082 34 48.3334  !
GP 30 04 38.3870  082 33 54.4145  !
LINE !
GP 30 04 38.8739  082 34 22.1227  !
GP 30 03 27.9746  082 34 23.7665  !
LINE !
GP 30 03 26.9334  082 33 24.6179  !
GP 30 04 37.8322  082 33 22.9620  !
LINE !
GP 30 04 36.1950  082 31 50.8521  !
GP 30 04 36.4358  082 32 04.3315  !
GP 30 04 35.9977  082 32 11.0844  !
GP 30 04 31.2136  082 32 24.6820  !
GP 30 04 21.9497  082 32 37.6354  !
GP 30 04 14.7722  082 32 42.2988  !
GP 30 04 05.8800  082 32 44.7549  !
GP 30 03 58.6227  082 32 44.9252  !
GP 30 03 51.8970  082 32 43.5849  !
GP 30 03 44.5732  082 32 40.0115  !
GP 30 03 35.4947  082 32 31.9852  !
GP 30 03 32.6502  082 32 29.0560  !
GP 30 03 29.1940  082 32 23.1450  !
GP 30 03 25.6177  082 32 10.4959  !
GP 30 03 25.3371  082 31 54.7731  !
GP 30 03 26.3198  082 31 47.2597  !
GP 30 03 28.4188  082 31 39.7199  !
GP 30 03 30.0132  082 31 35.1880  !
GP 30 03 34.3450  082 31 27.5951  !
GP 30 03 40.9231  082 31 20.6978  !
GP 30 03 45.3488  082 31 18.3457  !
GP 30 03 53.6823  082 31 15.9008  !
GP 30 04 07.0803  082 31 15.5829  !
GP 30 04 20.5992  082 31 22.0043  !
GP 30 04 25.1458  082 31 26.3913  !
GP 30 04 29.1475  082 31 31.5406  !
GP 30 04 32.0327  082 31 36.7164  !
GP 30 04 32.6177  082 31 38.2008  !
GP 30 04 36.1950  082 31 50.8521  !
LINE !
GP 30 03 24.1013  082 30 45.8930  !
GP 30 04 34.9987  082 30 44.2044  !
GP 30 03 22.5691  082 29 21.2915  !
GP 30 04 33.4658  082 29 19.5854  !
LINE !
GP 30 08 16.1997  083 13 17.1628  !
GP 30 09 27.1173  083 13 15.9981  !
GP 30 09 26.6507  083 12 38.5141  !
GP 30 09 25.4964  083 12 35.5338  !
GP 30 09 23.1784  083 12 28.8238  !
GP 30 09 17.5099  083 12 22.1694  !
GP 30 09 11.8883  083 12 19.2634  !
GP 30 09 05.1874  083 12 19.3746  !
GP 30 08 59.6410  083 12 22.4657  !
GP 30 08 54.1414  083 12 29.3048  !
GP 30 08 51.9921  083 12 36.0882  !
GP 30 08 50.9127  083 12 39.1051  !
GP 30 08 51.3793  083 13 16.5851  !
LINE !
GP 30 08 49.9325  083 11 21.1470  !
GP 30 08 14.3251  083 10 48.0084  !
LINE !
GP 30 08 15.0940  083 11 48.7192  !
GP 30 09 26.0111  083 11 47.5361  !
GP 30 09 25.5372  083 11 10.0526  !
GP 30 09 24.3823  083 11 07.0727  !
GP 30 09 22.0631  083 11 00.3632  !
GP 30 09 16.3933  083 10 53.7103  !
GP 30 09 10.7711  083 10 50.8059  !
GP 30 09 04.0703  083 10 50.9188  !
GP 30 08 58.5245  083 10 54.0113  !
GP 30 08 53.0262  083 11 00.8517  !
GP 30 08 50.8783  083 11 07.6356  !
GP 30 08 49.7995  083 11 10.6528  !
GP 30 08 50.2733  083 11 48.1324  !
LINE !
GP 30 09 24.2615  083 09 30.3471  !
GP 30 09 24.8493  083 10 16.0765  !
GP 30 08 13.9328  083 10 17.2785  !
GP 30 08 13.3356  083 09 30.8090  !
LINE !
GP 30 08 49.1118  083 10 16.6823  !
GP 30 08 48.5435  083 09 32.4568  !
LINE !
GP 30 08 12.9672  083 09 02.3278  !
GP 30 09 23.8833  083 09 01.1104  !
GP 30 09 23.3956  083 08 23.6276  !
GP 30 09 22.2397  083 08 20.6483  !
GP 30 09 19.9180  083 08 13.9401  !
GP 30 09 14.2458  083 08 07.2901  !
GP 30 09 08.6226  083 08 04.3883  !
GP 30 09 01.9219  083 08 04.5045  !
GP 30 08 56.3773  083 08 07.5997  !
GP 30 08 50.8816  083 08 14.4427  !
GP 30 08 48.7361  083 08 21.2275  !
GP 30 08 47.6585  083 08 24.2451  !
GP 30 08 48.1460  083 09 01.7240  !
LINE !
GP 30 08 11.8218  083 07 34.6365  !
GP 30 09 22.1928  083 06 52.1703  !
GP 30 08 10.7595  083 06 14.4410  !
LINE !
GP 30 08 34.5380  083 07 20.7459  !
GP 30 08 33.8230  083 06 26.7790  !
LINE !
GP 30 08 45.1543  083 05 15.3542  !
GP 30 08 09.5209  083 04 42.2547  !
LINE !
GP 30 08 10.3387  083 05 42.9626  !
GP 30 09 21.2535  083 05 41.7040  !
GP 30 09 20.7494  083 05 04.2222  !
GP 30 09 19.5921  083 05 01.2436  !
GP 30 09 17.2675  083 04 54.5369  !
GP 30 09 11.5925  083 04 47.8902  !
GP 30 09 05.9681  083 04 44.9918  !
GP 30 08 59.2675  083 04 45.1119  !
GP 30 08 53.7242  083 04 48.2102  !
GP 30 08 48.2316  083 04 55.0563  !
GP 30 08 46.0892  083 05 01.8423  !
GP 30 08 45.0129  083 05 04.8604  !
GP 30 08 45.5168  083 05 42.3384  !
LINE !
GP 30 09 19.3934  083 03 24.5214  !
GP 30 09 20.0180  083 04 10.2486  !
GP 30 08 09.1038  083 04 11.5261  !
GP 30 08 08.4693  083 03 25.0588  !
LINE !
GP 30 08 44.2817  083 04 10.8925  !
GP 30 08 43.6778  083 03 26.6691  !
LINE !
GP 30 08 08.0780  083 02 56.5790  !
GP 30 09 18.9916  083 02 55.2861  !
GP 30 09 18.5361  083 02 22.3028  !
GP 30 09 17.2947  083 02 13.3278  !
GP 30 09 15.5676  083 02 09.6105  !
GP 30 09 11.5758  083 02 03.6855  !
GP 30 09 05.3086  083 01 54.8034  !
GP 30 08 57.9663  083 01 48.9405  !
GP 30 08 52.3618  083 01 47.5443  !
GP 30 08 33.9355  083 01 47.8839  !
GP 30 08 28.9310  083 01 49.4756  !
GP 30 08 22.2931  083 01 54.0960  !
GP 30 08 18.4575  083 01 59.4143  !
GP 30 08 13.5050  083 02 04.7531  !
GP 30 08 09.7004  083 02 12.3196  !
GP 30 08 08.1499  083 02 21.3439  !
GP 30 08 07.6642  083 02 26.6004  !
GP 30 08 08.0780  083 02 56.5790  !
LINE !
GP 30 08 05.7563  083 00 10.1992  !
GP 30 09 16.6689  083 00 08.8718  !
GP 30 09 16.2226  082 59 37.3885  !
GP 30 09 16.1267  082 59 30.6421  !
GP 30 09 12.7018  082 59 25.4580  !
GP 30 09 08.7399  082 59 21.7838  !
GP 30 09 06.5064  082 59 21.8259  !
GP 30 08 55.3391  082 59 22.0365  !
GP 30 08 53.6747  082 59 22.8176  !
GP 30 08 49.2398  082 59 25.1505  !
GP 30 08 43.7628  082 59 32.7510  !
GP 30 08 40.3060  082 59 25.3189  !
GP 30 08 38.5775  082 59 21.6028  !
GP 30 08 35.7323  082 59 17.9079  !
GP 30 08 30.6750  082 59 15.7542  !
GP 30 08 16.1576  082 59 16.0282  !
GP 30 08 12.2811  082 59 18.3504  !
GP 30 08 09.0056  082 59 23.6597  !
GP 30 08 06.8255  082 59 27.4491  !
GP 30 08 05.2037  082 59 31.2279  !
GP 30 08 05.7563  083 00 10.1992  !
LINE !
GP 30 08 44.2836  083 00 09.4781  !
GP 30 08 43.7628  082 59 32.7510  !
LINE !
GP 30 09 15.4525  082 58 43.4173  !
GP 30 08 30.8790  082 58 12.0257  !
GP 30 09 14.5350  082 57 39.7019  !
LINE !
GP 30 08 30.8790  082 58 12.0257  !
GP 30 08 04.6361  082 58 12.5258  !
LINE !
GP 30 08 02.2037  082 56 03.6342  !
GP 30 09 12.5073  082 55 21.0292  !
GP 30 08 01.0195  082 54 43.4463  !
LINE !
GP 30 08 24.8979  082 55 49.6988  !
GP 30 08 24.1009  082 54 55.7370  !
LINE !
GP 30 08 00.5508  082 54 11.9709  !
GP 30 09 11.4608  082 54 10.5695  !
LINE !
GP 30 08 34.7372  082 53 05.3211  !
GP 30 07 59.0522  082 52 32.2997  !
LINE !
GP 30 07 59.9675  082 53 33.0015  !
GP 30 09 10.8772  082 53 31.5921  !
GP 30 09 10.3129  082 52 54.1141  !
GP 30 09 09.1509  082 52 51.1382  !
GP 30 09 06.8156  082 52 44.4369  !
GP 30 09 01.1301  082 52 37.8028  !
GP 30 08 55.5013  082 52 34.9166  !
GP 30 08 48.8012  082 52 35.0509  !
GP 30 08 43.2632  082 52 38.1608  !
GP 30 08 37.7818  082 52 45.0181  !
GP 30 08 35.6504  082 52 51.8081  !
GP 30 08 34.5790  082 52 54.8284  !
GP 30 08 35.1431  082 53 32.3025  !
LINE !
GP 30 09 08.4633  082 50 52.6866  !
GP 30 09 07.6309  082 49 58.7196  !
LINE !
GP 30 09 08.0594  082 50 26.4526  !
GP 30 07 57.1511  082 50 27.9002  !
LINE !
GP 30 08 30.9887  082 49 00.9944  !
GP 30 07 55.2865  082 48 27.9992  !
LINE !
GP 30 07 56.2344  082 49 28.6988  !
GP 30 09 07.1423  082 49 27.2390  !
GP 30 09 06.5578  082 48 49.7623  !
GP 30 09 05.3943  082 48 46.7873  !
GP 30 09 03.0554  082 48 40.0879  !
GP 30 08 57.3664  082 48 33.4580  !
GP 30 08 51.7362  082 48 30.5759  !
GP 30 08 45.0362  082 48 30.7150  !
GP 30 08 39.5000  082 48 33.8287  !
GP 30 08 34.0223  082 48 40.6897  !
GP 30 08 31.8946  082 48 47.4811  !
GP 30 08 30.8248  082 48 50.5020  !
GP 30 08 31.4091  082 49 27.9748  !
LINE !
GP 30 07 54.8154  082 47 58.0243  !
GP 30 09 05.0713  082 47 15.3220  !
GP 30 07 53.5455  082 46 37.8421  !
LINE !
GP 30 08 17.4940  082 47 44.0576  !
GP 30 08 16.6393  082 46 50.0996  !
LINE !
GP 30 08 28.2171  082 46 05.6243  !
GP 30 08 27.5317  082 45 22.9067  !
LINE !
GP 30 09 03.2278  082 45 19.8969  !
GP 30 09 03.9495  082 46 04.8675  !
GP 30 07 53.0431  082 46 06.3690  !
LINE !
GP 30 08 27.0363  082 44 52.1801  !
GP 30 08 26.3440  082 44 09.4630  !
LINE !
GP 30 09 02.0393  082 44 06.4456  !
GP 30 09 02.7684  082 44 51.4156  !
GP 30 07 51.8626  082 44 52.9324  !
LINE !
GP 30 07 50.6701  082 43 39.4966  !
GP 30 09 01.5753  082 43 37.9647  !
LINE !
GP 30 08 56.5626  082 41 56.8570  !
GP 30 08 58.8702  082 42 01.3050  !
GP 30 09 00.0736  082 42 06.5269  !
GP 30 09 00.3704  082 42 24.5146  !
GP 30 08 59.3650  082 42 31.2843  !
GP 30 08 58.8437  082 42 33.5449  !
GP 30 08 54.0039  082 42 44.8966  !
GP 30 08 48.5317  082 42 51.7632  !
GP 30 08 42.9855  082 42 54.1330  !
GP 30 08 33.0221  082 42 59.5974  !
GP 30 08 20.1811  082 42 59.8763  !
GP 30 08 14.0151  082 42 58.5109  !
GP 30 08 08.9535  082 42 56.3719  !
GP 30 08 03.3212  082 42 53.4958  !
GP 30 07 57.0568  082 42 46.1357  !
GP 30 07 51.2395  082 42 32.0198  !
GP 30 07 49.4041  082 42 22.3150  !
GP 30 07 49.2681  082 42 14.0723  !
GP 30 07 50.7697  082 42 03.5451  !
GP 30 07 52.3826  082 41 59.7617  !
GP 30 07 53.4497  082 41 56.7400  !
LINE !
GP 30 08 50.2888  082 39 35.2949  !
GP 30 08 55.9854  082 39 41.9155  !
GP 30 08 56.5689  082 39 43.4019  !
GP 30 08 57.8495  082 39 53.1201  !
GP 30 08 56.8714  082 40 01.3891  !
GP 30 08 54.7138  082 40 05.9356  !
GP 30 08 51.9978  082 40 10.4944  !
GP 30 08 47.0360  082 40 14.3532  !
GP 30 08 34.1952  082 40 14.6383  !
GP 30 08 29.0951  082 40 10.2534  !
GP 30 08 26.8116  082 40 07.3054  !
GP 30 08 23.2730  082 39 56.1390  !
GP 30 08 20.2671  082 39 43.4615  !
GP 30 08 16.7659  082 39 34.5436  !
GP 30 08 13.3656  082 39 31.6209  !
GP 30 08 05.5242  082 39 30.2967  !
GP 30 07 58.2917  082 39 31.9574  !
GP 30 07 53.8885  082 39 35.8037  !
GP 30 07 51.7185  082 39 39.6002  !
GP 30 07 50.0941  082 39 42.6348  !
GP 30 07 48.4823  082 39 46.4187  !
GP 30 07 46.9461  082 39 54.6984  !
GP 30 07 47.0216  082 39 59.1943  !
GP 30 07 48.2137  082 40 03.6654  !
GP 30 07 50.5476  082 40 09.6103  !
GP 30 07 52.8436  082 40 13.3074  !
GP 30 07 57.3979  082 40 18.4536  !
LINE !
GP 30 08 56.9133  082 38 57.6597  !
GP 30 08 00.5259  082 38 58.9241  !
GP 30 07 57.7218  082 38 58.2374  !
GP 30 07 52.0500  082 38 53.1173  !
GP 30 07 48.6367  082 38 49.4459  !
GP 30 07 46.3019  082 38 43.5015  !
GP 30 07 45.6036  082 38 35.2717  !
GP 30 07 45.3998  082 38 23.2829  !
GP 30 07 45.8433  082 38 16.5266  !
GP 30 07 48.4815  082 38 07.4720  !
GP 30 07 52.3001  082 38 02.1386  !
GP 30 07 55.5986  082 37 59.0656  !
GP 30 08 00.5976  082 37 57.4534  !
GP 30 08 55.8680  082 37 56.2042  !
LINE !
GP 30 07 44.4273  082 37 26.3362  !
GP 30 08 55.3295  082 37 24.7272  !
GP 30 08 54.6854  082 36 47.2549  !
GP 30 08 53.5172  082 36 44.2826  !
GP 30 08 51.1678  082 36 37.5886  !
GP 30 08 45.4686  082 36 30.9713  !
GP 30 08 39.8340  082 36 28.1012  !
GP 30 08 33.1346  082 36 28.2544  !
GP 30 08 27.6035  082 36 31.3795  !
GP 30 08 22.1371  082 36 38.2515  !
GP 30 08 20.0202  082 36 45.0468  !
GP 30 08 18.9553  082 36 48.0697  !
GP 30 08 19.5992  082 37 25.5382  !
LINE !
GP 30 07 42.9032  082 35 57.9200  !
GP 30 08 53.8046  082 35 56.2928  !
GP 30 08 53.1533  082 35 18.8210  !
GP 30 08 51.9845  082 35 15.8490  !
GP 30 08 49.6338  082 35 09.1557  !
GP 30 08 43.9333  082 35 02.5399  !
GP 30 08 38.2982  082 34 59.6714  !
GP 30 08 31.5989  082 34 59.8262  !
GP 30 08 26.0685  082 35 02.9528  !
GP 30 08 20.6034  082 35 09.8261  !
GP 30 08 18.4879  082 35 16.6218  !
GP 30 08 17.4235  082 35 19.6450  !
GP 30 08 18.0747  082 35 57.1129  !
LINE !
GP 30 08 51.3264  082 33 34.6506  !
GP 30 08 51.5643  082 33 48.1402  !
GP 30 08 51.1249  082 33 54.8980  !
GP 30 08 46.3377  082 34 08.5045  !
GP 30 08 37.0708  082 34 21.4651  !
GP 30 08 29.8922  082 34 26.1299  !
GP 30 08 20.9992  082 34 28.5854  !
GP 30 08 13.7417  082 34 28.7538  !
GP 30 08 07.0161  082 34 27.4106  !
GP 30 07 59.6929  082 34 23.8325  !
GP 30 07 50.6158  082 34 15.7977  !
GP 30 07 47.7718  082 34 12.8654  !
GP 30 07 44.3169  082 34 06.9490  !
GP 30 07 40.7432  082 33 54.2894  !
GP 30 07 40.4658  082 33 38.5548  !
GP 30 07 41.4501  082 33 31.0360  !
GP 30 07 43.5508  082 33 23.4911  !
GP 30 07 45.1461  082 33 18.9563  !
GP 30 07 49.4797  082 33 11.3589  !
GP 30 07 56.0595  082 33 04.4583  !
GP 30 08 00.4858  082 33 02.1056  !
GP 30 08 08.8199  082 32 59.6612  !
GP 30 08 22.2183  082 32 59.3468  !
GP 30 08 35.7363  082 33 05.7768  !
GP 30 08 40.2821  082 33 10.1684  !
GP 30 08 44.2828  082 33 15.3226  !
GP 30 08 47.1669  082 33 20.5031  !
GP 30 08 47.7517  082 33 21.9888  !
GP 30 08 51.3264  082 33 34.6506  !
LINE !
GP 30 08 13.9343  082 32 01.8183  !
GP 30 07 38.1605  082 31 28.9331  !
LINE !
GP 30 07 39.2445  082 32 29.6227  !
GP 30 08 50.1441  082 32 27.9525  !
GP 30 08 49.4756  082 31 50.4820  !
GP 30 08 48.3055  082 31 47.5108  !
GP 30 08 45.9518  082 31 40.8191  !
GP 30 08 40.2483  082 31 34.2070  !
GP 30 08 34.6120  082 31 31.3419  !
GP 30 08 27.9129  082 31 31.5008  !
GP 30 08 22.3840  082 31 34.6307  !
GP 30 08 16.9221  082 31 41.5071  !
GP 30 08 14.8097  082 31 48.3040  !
GP 30 08 13.7468  082 31 51.3277  !
GP 30 08 14.4151  082 32 28.7943  !
LINE !
GP 30 08 48.5076  082 30 56.5250  !
GP 30 08 47.5331  082 30 02.5684  !
LINE !
GP 30 08 48.0347  082 30 30.2960  !
GP 30 07 37.1361  082 30 31.9905  !
LINE !
GP 30 06 11.4815  083 15 55.8355  !
GP 30 07 21.9006  083 15 13.4865  !
GP 30 06 10.5081  083 14 35.6646  !
LINE !
GP 30 06 34.2134  083 15 41.9828  !
GP 30 06 33.5583  083 14 48.0324  !
LINE !
GP 30 07 20.4748  083 13 17.3280  !
GP 30 07 21.0394  083 14 03.0418  !
GP 30 06 10.1222  083 14 04.1958  !
GP 30 06 09.5485  083 13 17.7422  !
LINE !
GP 30 06 45.3015  083 14 03.6235  !
GP 30 06 44.7556  083 13 19.4131  !
LINE !
GP 30 06 44.0366  083 12 21.7151  !
GP 30 06 08.4340  083 11 48.5819  !
LINE !
GP 30 06 09.1945  083 12 49.2708  !
GP 30 07 20.1113  083 12 48.1012  !
GP 30 07 19.6426  083 12 10.6312  !
GP 30 07 18.4882  083 12 07.6522  !
GP 30 07 16.1699  083 12 00.9448  !
GP 30 07 10.5010  083 11 54.2933  !
GP 30 07 04.8793  083 11 51.3888  !
